frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,projectile_like_count,attacker_like_count
435,37,0.3263,0.76,88.1,364.8,32,12,5,27
436,37.067,0.3411,0.7602,92.11,364.89,30,10,4,26
437,37.133,0.3756,0.7617,101.42,365.63,30,10,4,26
438,37.2,0.3692,0.7598,99.69,364.69,29,10,3,26
439,37.267,0.3905,0.7616,105.44,365.56,31,11,5,26
440,37.333,0.3905,0.7616,105.44,365.56,30,11,4,26
441,37.4,0.3905,0.7616,105.44,365.56,29,12,4,25
442,37.467,0.3905,0.7616,105.44,365.56,30,12,5,25
443,37.533,0.3905,0.7616,105.44,365.56,31,14,6,25
444,37.6,0.3905,0.7616,105.44,365.56,30,12,5,25
445,37.667,0.3905,0.7616,105.44,365.56,34,13,8,26
446,37.733,0.383,0.7617,103.42,365.63,31,11,6,25
447,37.8,0.3756,0.7617,101.42,365.63,31,10,6,25
448,37.867,0.3465,0.7611,93.54,365.31,29,10,4,25
449,37.933,0.3189,0.76,86.1,364.8,32,10,6,26
450,38,0.3115,0.76,84.1,364.8,32,10,6,26
451,38.067,0.322,0.7617,86.93,365.6,25,10,2,23
452,38.133,0.2963,0.7599,80,364.76,26,10,3,23
453,38.2,0.2963,0.7599,80,364.76,26,10,3,23
454,38.267,0.3187,0.7605,86.05,365.05,30,11,6,24
455,38.333,0.3385,0.7608,91.41,365.19,28,10,5,23
456,38.4,0.3335,0.7608,90.06,365.17,28,11,4,24
457,38.467,0.3605,0.7602,97.33,364.9,26,9,4,22
458,38.533,0.3703,0.7613,99.97,365.44,28,10,5,23
459,38.6,0.3971,0.7612,107.22,365.39,27,10,4,23
460,38.667,0.4,0.7609,108,365.24,28,10,5,23
461,38.733,0.4139,0.7604,111.76,365,27,10,4,23
462,38.8,0.4204,0.7616,113.5,365.56,27,10,4,23
463,38.867,0.4437,0.76,119.79,364.79,28,10,5,23
464,38.933,0.4581,0.7601,123.7,364.87,27,10,4,23
465,39,0.4869,0.7607,131.45,365.14,28,11,5,23
466,39.067,0.4878,0.7601,131.7,364.87,28,11,5,23
467,39.133,0.5245,0.7613,141.62,365.43,26,11,4,22
468,39.2,0.5319,0.7613,143.62,365.43,26,11,4,22
469,39.267,0.5337,0.76,144.1,364.8,27,12,4,23
470,39.333,0.5682,0.7608,153.41,365.19,26,11,4,22
471,39.4,0.568,0.7612,153.37,365.39,25,11,3,22
472,39.467,0.5826,0.7605,157.31,365.04,26,10,5,21
473,39.533,0.6131,0.7614,165.53,365.47,25,9,4,21
474,39.6,0.598,0.7614,161.47,365.47,24,9,3,21
475,39.667,0.6141,0.7601,165.8,364.83,25,9,3,22
476,39.733,0.6141,0.7601,165.8,364.83,25,9,3,22
477,39.8,0.6141,0.7601,165.8,364.83,25,9,3,22
478,39.867,0.6141,0.7601,165.8,364.83,26,10,4,22
479,39.933,0.6141,0.7601,165.8,364.83,26,10,4,22
