frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,rack_region_component_count,active_pressure_component_count,projectile_like_count,attacker_like_count
137,669.133,0.5016,0.8838,135.43,424.23,48,8,38,8,23,25
138,669.2,0.504,0.8843,136.08,424.48,51,8,42,8,22,29
139,669.267,0.5039,0.8845,136.06,424.56,53,13,40,13,25,28
140,669.333,0.5039,0.8845,136.06,424.56,66,16,49,16,37,29
141,669.4,0.5039,0.8845,136.06,424.56,53,10,40,10,25,28
142,669.467,0.5039,0.8845,136.06,424.56,48,8,38,8,19,29
143,669.533,0.5039,0.8845,136.06,424.56,47,6,40,6,18,29
144,669.6,0.5039,0.8845,136.06,424.56,45,5,39,5,19,26
145,669.667,0.5039,0.8845,136.06,424.56,51,8,42,8,23,28
146,669.733,0.5039,0.8845,136.06,424.56,53,9,43,9,26,27
147,669.8,0.5039,0.8845,136.06,424.56,48,11,37,11,21,27
148,669.867,0.5039,0.8845,136.06,424.56,57,11,46,11,30,27
149,669.933,0.5039,0.8845,136.06,424.56,51,8,42,8,24,27
150,670,0.5039,0.8842,136.05,424.42,54,9,45,9,28,26
151,670.067,0.5039,0.8842,136.05,424.42,58,8,50,8,29,29
152,670.133,0.5039,0.8842,136.05,424.42,46,8,38,8,19,27
153,670.2,0.5039,0.8842,136.05,424.42,53,11,40,11,25,28
154,670.267,0.5039,0.8842,136.05,424.42,49,11,36,11,22,27
155,670.333,0.5039,0.8842,136.05,424.42,54,11,43,11,24,30
156,670.4,0.5039,0.8842,136.05,424.42,50,12,37,12,22,28
157,670.467,0.5039,0.8842,136.05,424.42,47,8,39,8,18,29
158,670.533,0.5146,0.8842,138.95,424.42,48,6,42,6,21,27
159,670.6,0.5261,0.8842,142.05,424.42,56,9,46,9,28,28
160,670.667,0.5261,0.8842,142.05,424.42,50,8,42,8,24,26
161,670.733,0.5262,0.884,142.07,424.33,52,9,43,9,25,27
162,670.8,0.5394,0.8838,145.65,424.24,49,10,39,10,25,24
163,670.867,0.5537,0.8836,149.5,424.14,53,9,44,9,28,25
164,670.933,0.5537,0.8836,149.5,424.14,48,9,39,9,23,25
165,671,0.5537,0.8836,149.5,424.14,49,7,41,7,24,25
166,671.067,0.5537,0.8836,149.5,424.14,55,11,43,11,32,23
167,671.133,0.5537,0.8836,149.5,424.14,54,11,43,11,30,24
168,671.2,0.5537,0.8836,149.5,424.14,50,10,39,10,27,23
169,671.267,0.5537,0.8836,149.5,424.14,50,7,43,7,26,24
170,671.333,0.571,0.8844,154.18,424.49,50,8,42,8,26,24
171,671.4,0.5903,0.8835,159.39,424.09,45,7,38,7,20,25
172,671.467,0.5933,0.8848,160.2,424.7,39,6,33,6,15,24
