frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,projectile_like_count,attacker_like_count
436,57.44,0.2944,0.7606,79.48,365.09,16,11,3,13
437,57.48,0.2878,0.761,77.7,365.26,16,11,3,13
438,57.52,0.2801,0.7606,75.63,365.08,16,11,3,13
439,57.56,0.2513,0.76,67.86,364.82,15,10,2,13
440,57.6,0.2439,0.76,65.86,364.82,15,10,2,13
441,57.64,0.242,0.761,65.35,365.27,15,10,2,13
442,57.68,0.2443,0.761,65.96,365.27,15,10,2,13
443,57.72,0.2361,0.7611,63.75,365.33,16,11,3,13
444,57.76,0.2524,0.8054,68.14,386.57,16,11,3,13
445,57.8,0.2524,0.8054,68.14,386.57,19,14,6,13
446,57.84,0.2524,0.8054,68.14,386.57,14,9,2,12
447,57.88,0.2524,0.8054,68.14,386.57,14,9,2,12
448,57.92,0.2524,0.8054,68.14,386.57,14,9,2,12
449,57.96,0.2524,0.8054,68.14,386.57,14,9,2,12
450,58,0.2524,0.8054,68.14,386.57,14,9,2,12
451,58.04,0.2524,0.8054,68.14,386.57,14,9,2,12
452,58.08,0.2524,0.8054,68.14,386.57,14,9,2,12
453,58.12,0.2524,0.8054,68.14,386.57,14,9,2,12
454,58.16,0.2241,0.7598,60.5,364.7,14,9,2,12
455,58.2,0.2502,0.7604,67.54,365,14,9,2,12
