frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,projectile_like_count,attacker_like_count
409,36.36,0.3094,0.7613,83.54,365.42,34,14,8,26
410,36.4,0.3094,0.7613,83.54,365.42,32,12,7,25
411,36.44,0.3094,0.7613,83.54,365.42,32,14,7,25
412,36.48,0.3094,0.7613,83.54,365.42,32,12,7,25
413,36.52,0.3094,0.7613,83.54,365.42,33,14,7,26
414,36.56,0.3094,0.7613,83.54,365.42,32,13,7,25
415,36.6,0.3094,0.7613,83.54,365.42,33,13,8,25
416,36.64,0.3094,0.7613,83.54,365.42,32,13,7,25
417,36.68,0.3094,0.7613,83.54,365.42,31,13,7,24
418,36.72,0.3094,0.7613,83.54,365.42,32,13,7,25
419,36.76,0.3094,0.7613,83.54,365.42,33,14,7,26
420,36.8,0.3041,0.76,82.1,364.8,34,12,7,27
421,36.84,0.3115,0.76,84.1,364.8,33,12,6,27
422,36.88,0.3308,0.7601,89.32,364.85,31,11,5,26
423,36.92,0.3263,0.76,88.1,364.8,31,11,4,27
424,36.96,0.3263,0.76,88.1,364.8,31,11,4,27
425,37,0.3263,0.76,88.1,364.8,32,12,5,27
426,37.04,0.3387,0.7609,91.45,365.21,30,10,4,26
427,37.08,0.3411,0.7602,92.11,364.89,30,10,4,26
428,37.12,0.3483,0.7605,94.05,365.05,31,11,5,26
429,37.16,0.3756,0.7617,101.42,365.63,30,10,4,26
430,37.2,0.3692,0.7598,99.69,364.69,29,10,3,26
431,37.24,0.3905,0.7616,105.44,365.56,31,11,5,26
432,37.28,0.3905,0.7616,105.44,365.56,31,11,5,26
433,37.32,0.3905,0.7616,105.44,365.56,31,11,5,26
434,37.36,0.3905,0.7616,105.44,365.56,30,11,4,26
435,37.4,0.3905,0.7616,105.44,365.56,29,12,4,25
